gene,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
ACVR2A,6.119845274309993,7.166984455847372,5.5082533371465505,5.021803070469085,6.969701807966169,NA,5.729109986204355,6.19105881509814,6.674668636203782,6.478522509974406,6.4088747657356055,6.661131517394383,5.663372631808597,6.670307298468527,6.146308422659169,6.357070842178407,6.7090446523494816,6.122046503136856,6.450276797632599
ACVR2B,6.669853075827442,7.166984455847372,6.163348591774023,4.629394478979398,6.637349744545093,7.002032722657708,6.892668077199735,6.9604012770482395,6.447210136228451,7.1516601772857715,7.256853996016135,5.277424856425457,7.118613515175939,6.9136606061008,7.090908088842189,6.372523100691717,6.566415998808255,5.555883134978499,6.480779119652498
ADAM10,8.706255299777526,NA,7.3858633593816325,7.89652411575174,8.385114904147256,7.622855666543449,7.902370085403904,8.428315338632759,7.847419247406256,8.040035695790786,7.944354827760806,7.405729076043363,8.32627003792347,8.275121279285903,8.302811955753468,8.181353163242653,8.815532801588487,8.025981655028408,8.359639627512509
ADAM15,6.008532065887296,NA,7.200933095604865,5.877543666368043,5.736229428022641,6.866565013783875,6.623268348890912,5.834847475154847,7.060165589989252,5.643462014444429,6.576327153073022,5.897034840752619,6.222823444752672,5.469948135290144,7.221603073407808,6.447395221524433,6.489439893940139,5.993985864834405,6.32137802079046
ADAM19,7.962441375808391,NA,6.918510812397313,6.896484340655457,7.161141994268418,7.2937109759439505,7.520343108004775,6.757952322421316,6.814927995730061,6.382141447348099,6.674542364273078,6.098213319407636,8.19135449858553,7.1815993347861085,7.095460822902675,7.14071442153339,5.157183778682212,6.456483172866497,7.164878940938445
ADAMTS1,9.898951662659437,7.259802170726884,4.87858772237851,6.779438196805996,11.24011115595827,7.490870654742663,6.65258782186717,5.88253548587503,6.795706659126251,7.348142897433865,7.7174001160209595,6.329088963873916,10.685471829058775,6.0172264236011745,5.978998227432344,7.807919925618956,8.81158546853131,8.343776313605213,11.190486331282033
ADAMTS17,7.643376216941531,NA,7.923066485992679,7.168870297246306,5.895575665475411,7.184010517802301,6.777616195765697,7.3336041677219495,6.977284597839811,5.2653273970192505,6.317246898227387,5.277424856425457,6.590566346181612,6.315977666593001,7.861877732789656,8.278879542734527,5.46926088740968,6.041037425615313,7.640614283414637
ADAMTSL3,7.624623634119915,NA,7.314709879889085,7.4877055405316195,8.841814442321605,7.958882022923936,8.354434350422407,8.57702996586867,7.027582305272366,7.962163426270477,8.17064633336498,6.61812507929575,8.16434714613562,8.219176225531735,7.196394129238149,6.210005668337894,6.547553580178468,6.340903904282923,7.640614283414637
ADAMTSL4,7.257647457067387,NA,7.160922190445634,6.089069753908214,4.99832137748818,7.06527702634016,6.623268348890912,7.325000167560512,7.092029204673684,6.964635802023706,6.663953972985611,5.48316044417396,7.747284551313593,6.90534275242741,7.517995251089227,6.22710638884781,8.20067096097584,5.732526215231713,6.142151843421734
ADAR,9.930468180185349,9.7953334633446,11.178819497570265,10.52307243920112,10.04984881662458,9.32058906974858,9.97344290779897,10.381852239988396,10.956479026816785,10.500994117877267,10.353696022257322,10.333324277086605,9.980462755310848,9.925408162910108,11.23976602512675,11.045125443275738,10.747989281059409,9.059704915548723,10.530842937174748
ADARB1,6.6819967729300505,NA,5.37469696855497,6.4625599011257275,8.32637171663343,6.71704624352749,4.437770212527925,6.697021075609671,7.324386026483017,6.603476608802909,6.994880522342958,6.381463975886048,7.803379768361653,6.238634681132458,6.7272115054842825,6.4905216409316875,6.343980619422608,6.6928663170363105,6.874535672075405
ADCY1,7.24132744923657,NA,8.517487867074289,8.717217671340597,8.196816856902911,8.175003334930315,8.51070660310579,9.525683440526487,7.92022544303442,8.997170285686105,9.138973294431375,5.277424856425457,8.124866504497218,8.809780543284136,8.023499243756563,7.236716881964744,5.791299257858837,5.354554303130756,7.4686609811995215
ADCY6,6.735412873739369,NA,7.210764813314336,7.055970879773062,8.059287658537452,7.395656194579532,6.578140711878822,7.531054704747474,8.063720760887081,7.17486051770061,8.097777750053487,6.4320040087104164,7.923297368563398,7.392684388115763,6.706528256373508,6.77263037269776,6.547553580178468,5.738247860991757,7.806331075526048
ADCY9,7.689218204220017,8.06528053643106,8.590846762785718,7.74867435555627,8.70401484569919,8.867535020405873,8.17410918811031,9.265841000993978,10.168913659900197,8.984095529698093,9.154184654627416,8.627420333318602,8.884955009444338,8.355170171853059,9.084444705260713,8.54746197644184,7.64849359381599,6.186243971287071,8.92864939550187
ADD1,8.934029998699677,8.164649286785407,9.083526756393356,9.121613431089854,9.487071253625489,8.737667144037507,8.522665500682775,9.277779379954405,8.944174011321406,9.597913247074386,9.754977553356879,8.467017542251755,9.59043882627721,9.005362276998733,8.51224252845679,8.2203045292301,8.474744200296977,8.209145396326337,9.384859456586716
ADD3,7.472132968638482,7.651077363557134,5.53979620074835,6.021948928488213,8.115882049296912,7.06527702634016,5.729109986204355,7.046658135916411,7.227299116735056,7.650816588350315,7.345661943840716,9.014957445611712,7.466925310646092,7.754002886712266,6.292255755715425,7.302730874305611,8.054682814084403,8.163097378350146,8.64869909011208
ADGRA3,8.846377172268253,8.42729413003652,9.379953677340547,8.814631643320107,7.807695095627439,8.231239307637088,9.733864034818149,10.400740298327301,9.358602471408284,9.805401941872477,9.258157964018567,8.172245943610244,8.784649541623862,9.577002230233882,8.580409917628506,8.311313269370787,7.518922520863024,5.9891951963896,8.572859016969277
ADGRD1,7.547076379098909,NA,7.71775549685791,7.640957122213306,7.819102506383329,8.362927126929351,7.010586036865087,6.911432062548224,6.6101155203828785,6.321062523703089,6.421502027471734,5.0373915808214935,6.911471212785427,6.032583198508432,7.775147175748819,4.0576823586381465,6.157526017241784,5.9453478967104925,6.387266501572883
ADGRF5,7.589597727329009,NA,3.8405637829451997,4.951399155969023,7.656926629127055,6.866565013783875,5.64408005586923,4.042229680908038,5.460894144106236,5.466748180042055,6.663953972985611,5.16239451505743,6.975019882544638,5.904892811599295,5.398393531085331,5.883190530030086,5.46926088740968,7.414848913825734,8.275148384563353
ADGRG6,9.03571297352016,NA,9.548367592949946,9.371230024381559,8.201182825125345,8.529169305301282,8.79004991889831,9.854910197642726,8.772916191334373,9.422444729441706,8.951440039868109,7.503495955298307,8.280291289888703,9.841792967095346,9.289079734574605,8.168132116538326,9.379335284963632,8.957336779911921,7.422267895555249
ADGRL2,8.826001805746737,NA,7.952662552027052,7.969589542115484,9.354198219496558,8.116486070046522,8.262340302970566,8.80964620036344,9.069501908907506,9.006899174243804,8.861628829699756,8.60556892987992,9.058436127557512,8.73782455635292,8.749543353742121,8.463370256933503,8.617237588920537,8.628901112215855,8.470184768670839
ADH1A,9.015461870779331,8.115820272327904,8.568081238630457,8.722512053497825,8.015335576182684,NA,8.719069338545902,10.371444474415862,9.332164102303723,10.060245767386794,9.624534936923697,9.126572858058841,5.961108272203502,11.87056137567089,7.43780274743248,8.29112779655061,8.950889509754498,7.869247147815374,7.255873889111156
ADH1B,11.748144960364806,11.037098621549793,12.23913718345638,12.238954126539523,12.10685869015016,8.953624690110919,13.339176147637945,13.803609761162912,12.363136334950058,13.610787824920928,13.045412212937434,11.105035975109631,10.491123903879915,14.488231348497726,11.345911956256641,10.805033710663077,11.312502113960976,9.920806238461603,11.160181385987114
ADH1C,8.740043429955696,8.68331671979878,9.752298977275684,10.123624302976163,9.09740038093962,6.71704624352749,9.704417268170603,10.054168668724385,9.069501908907506,9.758181154096922,9.20071204083091,8.34043803464788,4.242486387509992,11.524562865479586,6.688560641910316,7.78500729966497,8.484694332617964,9.224693316982902,8.462563526427152
ADH4,10.899730046105143,7.7180398995896855,9.977756064778722,8.733042884165679,6.5164292252795,NA,10.306534636475694,11.412034572729501,9.815151202351243,11.68021413049638,11.105490764131696,10.067660675383541,5.748965381610473,13.532024549349549,7.62421122934275,8.574437497615572,8.65297332250631,6.666102011526652,8.157348652925544
ADH5,8.051717874743533,7.347007589893666,8.575709731584086,8.168903229082217,8.463533168719598,NA,8.127884013400346,9.349529185471448,7.946607600259606,8.682035910551678,8.454871241027755,7.526936438310264,7.909422576478429,9.452654648365128,7.124708468940105,7.519505988428508,7.288415615517094,8.520186983819935,8.551464196441723
ADI1,7.880507002312067,7.4292408918891315,7.625215699071505,8.350847508508119,9.460001022222192,7.855332313235662,8.090878344964237,9.213970999943387,7.770742672065454,8.640974128321128,8.707759153955182,NA,8.144741873991327,9.723174567343593,6.721332201422234,6.784230873401947,6.469536560523823,7.523211922636028,8.17610962522411
ADIPOR1,8.11578663232165,8.71644650812427,7.710844019615772,7.819559954507769,8.752417629563466,8.867535020405873,7.962138477330372,8.151703381961385,9.885022475140675,9.52756373365012,8.515023178579204,9.791015146794782,8.554399194823775,7.958787620423797,8.306743619686914,9.116606850993138,9.311075979480444,9.844944877620152,8.655399972889294
ADIPOR2,9.074230536110926,8.61468354341613,9.294700252802583,9.77951368487757,8.256769846199822,9.281174146590955,9.364623667684993,9.237849149363063,9.975350067599349,9.529814881024793,9.26167350527381,9.186678660321695,8.202776081658884,9.37647019840911,9.261491709961648,9.256430668508541,7.972215249730928,8.55949885450057,7.888258153706053
ADK,7.802007546663722,NA,7.3858633593816325,7.4877055405316195,6.959429179411158,6.361550748157642,7.634954192520128,8.196415289931073,5.986774835148813,7.285575454986253,6.880637132463521,6.57379713352155,6.658501783624201,8.644706730921483,6.4175316833277325,6.51857263163541,6.869533901411026,7.931752819055044,7.22016163226583
ADNP,8.15986837818682,NA,8.271964136387032,7.663153593259375,8.530987436679867,7.490870654742663,7.926575376280217,8.597416953784416,7.790297239995942,8.550741685528182,8.299367243994821,7.839306933880069,8.407485992866215,8.494769192777957,7.906604976586221,7.890740202280435,8.13269016137093,7.799812254508316,8.56576260516191
ADRA1A,8.204748840429138,7.8433053386095235,10.425794772329494,10.476828044635914,8.083139030374285,8.285365206191257,9.625288066500799,10.69729933980633,9.764146505907098,9.936748091025295,10.603388393461893,6.702892965906765,9.363314202901902,10.323261562930282,9.634683293824724,8.714409271430197,7.230461862224688,5.799732345920736,8.64869909011208
ADRM1,7.919493734205728,NA,7.6104368434045195,7.82940802586573,7.719137140442834,7.819095550359753,7.315622937937489,7.403376096939562,6.263540382671421,7.4936295582013575,7.514295792865573,5.967257934543278,7.1815404572261325,6.875846698531964,6.155058117870096,6.461914408633669,6.98619504553932,7.138047152772939,7.680580824433468
AEBP1,8.206851571948674,7.651077363557134,5.991496975419031,6.357582230853778,10.94965434669792,6.71704624352749,6.816995131867772,6.407547280459818,5.917331106461978,7.427556708283786,8.748418812288469,NA,9.784090611122119,6.584344624837561,5.398393531085331,5.370455366785945,7.027620425948731,6.544018045886544,8.454901809979349
AES,8.85176235160616,10.076220029969877,8.810418759042767,8.848925315308874,9.598838540235645,11.007168467572322,8.47422336816483,8.910857530704076,10.867227207333022,10.209541009612932,9.817222142070802,10.265267791230597,9.650060394930561,8.867653666655597,9.460782785666046,10.094802949764235,9.182488188530725,7.751121847332518,9.708560890952997
AFDN,10.891256243691592,7.8433053386095235,10.060279047185317,10.195823306587139,10.400551240413362,9.432757463665697,9.786061044820828,10.050258962788307,10.910310888301451,10.325518151905941,10.683549264070836,8.85746256318714,10.964648630274466,10.215111819310073,9.870100039447783,9.177255342482786,9.449599364179749,8.461730746436627,11.181229350789232
AFF1,9.664326356183471,8.164649286785407,9.072785164225996,8.933538713841395,9.495982953943814,8.506561423770608,8.854550834825973,9.665714315733146,9.322123453680968,9.97194278828111,9.708077249880327,8.60556892987992,9.674877032990187,9.683595135215723,9.134522381220004,8.922934152597383,9.392607977944001,9.1859664290683245,9.90691340291887
AFF4,10.095038635726242,7.958557912207079,8.065325005975561,8.28795850915627,9.5188989898898,7.819095550359753,8.449378362145383,8.855175760125546,9.045292209394235,9.271887046959177,8.617353998515357,8.638223162890332,9.84973858900448,8.829697009015545,9.291561772925386,8.96176276577347,9.521441062964444,9.488436826482603,9.867057385612645
AFG3L2,8.557651253231645,7.166984455847372,8.015712553363981,8.316248142383204,7.598547056296164,7.743771608645586,8.262340302970566,8.103885784780521,8.544415276919063,8.299516319599546,8.243570693251742,6.895288426651531,8.008201746715864,8.25398589833644,7.811574741334239,7.767580818815345,7.657318186551096,7.651550517494906,8.069767571263109
AFM,9.827638827406604,NA,10.457108124767691,9.841655314544857,8.57202041500865,6.361550748157642,8.290590988734325,11.330383968408968,8.095506809724862,10.1405111442156,9.796770891481808,5.745419552404146,8.063542727576715,12.014062233420306,8.676218068450252,6.546088600033832,9.245290766339428,9.414874999568417,7.183542872671053
AFMID,7.891006910801574,7.958557912207079,9.075478069371156,8.910528424162584,8.08786234843504,7.622855666543449,8.008232045753216,9.026811351200694,8.611906811678063,8.052615345726535,8.996443993026427,8.514695166820017,8.301694475962359,8.755285284916292,8.191329497054811,8.28705658832836,7.838939305118474,7.197404128839247,8.069767571263109
AFTPH,7.520272501855642,7.347007589893666,7.220529982823168,6.877624266676351,7.578550157593673,7.664297271233989,6.9762114659119,7.4647161089290766,7.884281570799844,7.556808444604135,7.2066690209883415,7.742508470060214,7.74207515338791,7.7447085185992375,7.711324536421651,7.749941265126973,7.972215249730928,7.957733599829245,7.599508938655385
AGAP1,7.321141704126793,NA,6.334983982545895,6.437022889980133,7.565063227666622,7.743771608645586,6.750753456711747,7.084532356662445,6.960121318954146,7.29619361710999,7.821110351760728,5.745419552404146,7.932473648089049,6.823835210776769,6.598415587409656,6.02682905981616,6.469536560523823,6.211143884862713,7.910836065681613
AGAP3,7.029567625086711,NA,7.15074364623616,7.229627044381397,7.314093820845526,7.580188350830154,6.764247347796042,6.9751403336212,7.488998483159969,7.2532438636400425,7.908922657857046,6.15948734341549,8.116839049672274,7.150264846303957,7.536528936047121,6.958174188012441,6.547553580178468,6.095545698108561,7.374333226158749
