gene,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
OGFR,5.70852918011973,6.00460566576075,5.71818960897403,5.36264690678656,6.49522731067364,6.24613091138339,5.76017965504918,6.09597142418404,5.86904518049005,5.66121130361851,5.8718696405352,6.31490068014967
OGFRL1,3.27938899678662,2.99260332356029,2.62790835616891,2.52959962173233,2.57733851154448,3.69504510391523,3.45243401271339,3.0232353207931,2.85403687250609,2.62980007841192,3.12426715352536,3.80106431204442
OGG1,4.16057247283453,3.82094865888009,3.70968492900454,3.66902415130302,4.29954747283018,4.95232411241309,3.98036712442362,4.04810201991165,4.18670111759021,3.75993989098813,4.17001891987621,5.07577727998831
OGN,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OGT,5.34267407272343,5.02573089903111,5.21968105974237,5.14745774859064,5.49737287038637,5.61976987846574,5.57757750728068,5.04721354508407,5.38752233979032,5.46440986553548,5.69176008182933,5.7477092875771
OIP5,2.1320857002325,2.02624150894332,2.41261063350334,2.07056455159255,2.18790743736843,1.93618186788246,2.14640476126009,2.21337347029163,2.19674897860302,2.71528747055158,2.17403654752926,2.00169217766244
OIT3,2.03997564770604,2.17950568111109,2.2996487195507,3.32469213574239,1.64544171523062,1.58496250072116,2.31877139334258,2.28772079345166,2.25085399081404,2.75031375252546,1.73935022684143,1.58496250072116
OLA1,5.13761206506199,5.0532146211884,5.18877079666934,4.89657118786718,5.11729820705797,5.08962820842182,5.2222068426343,5.34638940746096,5.26954233923455,5.35610926726153,5.38578047938436,5.22020233250272
OLAH,1.85907024152352,1.8591441011321,1.72752693172839,1.97283319928742,2.0503585954798,2.39544846863747,1.91277170360615,1.97697047603189,1.68365414784983,1.68814631819318,1.75970879056647,1.96269886109243
OLFM1,1.76278126029482,1.78954238929945,1.82745549501511,2.1752625769792,1.68801440813266,1.68895327443152,1.74494746125224,1.75564326397934,1.80249447423664,1.86154138804763,1.78407045733147,1.74453209580693
OLFM2,3.64645081369595,3.9056754288689,3.74720368100205,4.01451502482848,5.34051330441114,5.54354638784616,4.20099991894179,4.15304598292981,4.24560360265781,4.66645450094912,5.6059797386106,5.79285847694407
OLFM3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59686720926223,1.58496250072116,1.58496250072116
OLFM4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.60203917099891
OLFML1,1.78901358014902,1.73740184110774,1.84023746936873,1.7865458966229,2.00626843533114,1.80562478821095,1.66129315269428,1.67220933174553,1.81103317626856,1.74643858875794,1.75284935414346,1.94881383313562
OLFML2A,1.58496250072116,1.6020570616659,1.61869834999238,1.61764481555905,1.6276319999591,1.62093991220317,1.60989647146712,1.61353520397067,1.61944853342108,1.61390828920976,1.62872423645937,1.59232067713202
OLFML2B,2.15823727635237,2.30525074443098,2.24872781702786,2.78879727306005,1.74665045686483,1.59928387077762,2.38913550510066,2.41447863170449,2.35463566789853,2.62824035369447,1.80545750962476,1.58496250072116
OLFML3,1.7806325496574,1.7409233780292,1.66446238999478,1.81831030139571,1.9132961299661,2.41190891422175,1.66310405848231,1.67427129639308,1.66620199357154,1.91702351228907,2.06347436561677,2.04488996389984
OLIG1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OLIG2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OLIG3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OLR1,1.78437462199376,1.64262128612683,1.58496250072116,1.59996141834513,1.58496250072116,1.58496250072116,1.67752605287058,1.62818345133916,1.62422156412994,1.63412546915971,1.58496250072116,1.6016890486728
OMA1,3.27911826861612,3.42755396302325,3.46676345733741,3.50917188208861,3.8274837786969,3.80416870460343,3.32309855615205,3.36749951700714,3.21941356383182,3.77936654495894,3.99175215518732,3.97283108077972
OMD,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.60234206908978,1.58496250072116
OMG,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OMP,1.70812408481904,1.6982850485952,1.80182324500017,2.04648002400623,1.7704433364091,1.6815559464986,1.69556282837815,1.71116979730527,1.80634726411325,1.85807186947671,1.89682034473279,1.68272267277559
ONECUT1,3.49481885674717,3.81531037734914,3.79368321202369,3.87436826487634,3.70543882551223,3.52009498485342,3.21931886293904,3.47199589773365,3.65150359610852,3.47184578646304,3.57339402649974,3.89729909474187
ONECUT2,3.59180719791817,3.74170641353549,3.62887460243129,3.47843277006035,3.15238842588089,3.99112217875677,3.36796545333646,3.44977723644284,3.24202703333685,3.3754798359502,3.58864210671398,3.98885427986003
ONECUT3,1.59254738311294,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59274275236543,1.58496250072116,1.58496250072116,1.58496250072116,1.5909329450383
OOEP,1.6687234353918,1.69895352025789,1.69812757312438,1.67339864268511,1.64986264744014,1.77316223254764,1.69621585346112,1.71191098412259,1.70057482628656,1.71351284685825,1.66997426864849,1.71464718753846
OOSP2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPA1,5.16796432922151,4.96468272838258,5.02123201779846,4.61498194758845,5.05772694506924,5.32087607160899,5.09555996945429,5.08821958530861,5.14322625157059,4.92424724308848,5.33332576714424,5.45259163479818
OPA3,3.43134548864308,3.72300551957696,3.67049947150985,3.51836894813821,3.79761271178036,3.885124216189,3.62786403250793,3.9001053629285,3.850094688886,3.70253682522085,3.90556262744364,3.88534041657106
OPALIN,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPCML,1.58496250072116,1.59297607413616,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59392476196365,1.5930943471682,1.58496250072116,1.58496250072116,1.58496250072116
OPHN1,1.87491442678288,1.76469196566406,1.85714885738885,1.77557160977527,1.84443859508233,1.9616495186498,1.8042873758074,1.77020642948334,1.81892574048225,1.76146423385843,1.83849102588032,2.13494835063989
OPLAH,4.99952810739445,4.95088491419679,4.97976275563932,4.93767421035309,5.74198633838741,5.45417144698304,4.90224533359338,4.9706944861647004,4.98698413676617,4.74110309452223,5.57080187007182,5.86288869679224
OPN1LW,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN1MW,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN1MW2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN1MW3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN1SW,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN3,5.96916938582626,6.25939227870845,6.34378803713039,6.47535760407122,6.03040665172121,6.17342609751557,5.9655262143024,6.23855198522846,6.43592569220099,6.62729899248645,6.55935396232405,6.04612353128419
OPN4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPN5,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPRD1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59100179570842,1.59188976491808,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPRK1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPRL1,1.60267724316551,1.58496250072116,1.61704380159905,1.59747450838838,1.65198006962389,1.61239848618314,1.6164867930873,1.62107530959381,1.60145323976104,1.59879010257988,1.62071196979834,1.61273795594291
OPRM1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPRPN,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.7202027214051,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.62555896759882,1.63203708384883
OPTC,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OPTN,7.09042631553423,7.09608301547263,7.03404543390253,6.98915808375198,7.59289192257552,8.21820484520212,7.03277926654085,7.07681982588837,6.99451317191988,7.25583586522631,7.73096734749749,8.34595145636518
OR10A2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10A3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10A4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10A5,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10A6,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10A7,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10AC1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10AD1,1.76688626206996,1.62873826513852,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10AG1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10C1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10D3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G6,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G7,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G8,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10G9,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10H1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59585331585252,1.60686589705857,1.59760463607771,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10H2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10H3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10H4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10H5,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10J1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10J3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.63377485323686,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.77320105123161
OR10J4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10J5,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.64690531836196,1.58496250072116,1.58496250072116,1.58496250072116
OR10K1,1.58496250072116,1.58496250072116,1.61459164384985,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.6017369241632,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OR10K2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
